Age,Age_Group,Gender,Income,Total_Purchases,Total_Amount,High_Spender
29,19-30,Male,Medium,10,3656.15671,Y
20,19-30,Male,Medium,2,997.5042502,N
50,51-60,Male,Low,7,3107.70128,Y
70,61+,Male,Low,1,110.9588958,N
54,51-60,Female,Medium,10,399.1155853,N
63,61+,Female,Low,1,300.1161298,N
54,51-60,Male,Medium,5,1059.748273,N
51,51-60,Male,Medium,5,2037.175132,Y
58,51-60,Female,Low,7,1915.988332,Y
36,31-40,Female,Medium,9,2060.771214,Y
40,41-50,Female,High,10,539.0873098,N
56,51-60,Male,Low,4,1847.504823,Y
18,19-30,Male,Medium,1,399.823277,N
28,19-30,Male,Low,6,2137.453829,Y
44,41-50,Female,Medium,5,294.1006488,N
49,41-50,Male,Low,10,4643.356364,Y
53,51-60,Male,High,4,1499.776398,Y
34,31-40,Male,High,4,785.3516158,N
50,51-60,Male,High,8,3654.848059,Y
38,31-40,Male,Low,7,2380.287358,Y
63,61+,Female,Low,1,109.8376679,N
48,41-50,Male,Low,7,1004.923366,N
20,19-30,Male,High,4,1598.262923,Y
49,41-50,Male,Medium,9,3388.743114,Y
31,31-40,Male,Low,10,4306.930289,Y
52,51-60,Female,Low,10,862.534103,N
37,31-40,Female,Low,4,1115.768362,N
60,61+,Male,Low,6,392.4863962,N
47,41-50,Female,Medium,5,1225.767445,N
37,31-40,Male,Medium,7,715.6903867,N
21,19-30,Female,Medium,4,243.5584273,N
36,31-40,Female,Low,8,3938.65131,Y
48,41-50,Male,High,3,578.8747139,N
35,31-40,Male,High,6,1560.009206,Y
65,61+,Female,Low,6,1825.777335,Y
45,41-50,Female,High,2,378.8501147,N
62,61+,Male,Low,7,811.9270809,N
29,19-30,Male,High,6,524.8578461,N
22,19-30,Male,High,1,263.6601737,N
53,51-60,Female,High,2,285.7289757,N
58,51-60,Male,High,2,537.7923846,N
27,19-30,Female,Medium,5,2263.769774,Y
32,31-40,Male,Low,5,1187.608487,N
21,19-30,Female,High,6,1374.340628,Y
65,61+,Female,Low,8,1237.20404,N
19,19-30,Male,Medium,1,493.6697796,N
47,41-50,Male,Medium,5,1627.455288,Y
25,19-30,Male,Low,4,1259.138506,N
56,51-60,Female,Medium,5,345.3650338,N
54,51-60,Female,High,5,1292.335173,N
27,19-30,Male,Medium,1,430.0847988,N
23,19-30,Male,Low,2,923.4239033,N
39,31-40,Male,Medium,4,1325.698526,N
46,41-50,Female,Medium,8,855.7986542,N
24,19-30,Female,Low,3,1456.935764,Y
19,19-30,Female,Low,2,578.40335,N
27,19-30,Male,Medium,6,1042.020078,N
36,31-40,Female,Medium,4,454.5136458,N
49,41-50,Male,High,2,402.2650233,N
33,31-40,Male,Low,9,1084.122212,N
47,41-50,Female,Low,9,1924.082812,Y
49,41-50,Male,Medium,7,3187.720113,Y
60,61+,Male,Low,6,2028.968014,Y
69,61+,Male,Medium,8,2728.72289,Y
46,41-50,Male,High,5,1997.98395,Y
58,51-60,Female,Low,4,1360.812205,N
54,51-60,Female,High,2,54.48353744,N
60,61+,Male,Medium,1,461.6301028,N
38,31-40,Male,Low,4,164.7918008,N
35,31-40,Male,Medium,10,4102.294046,Y
23,19-30,Male,Medium,7,2720.306591,Y
69,61+,Male,Medium,2,518.4849977,N
19,19-30,Male,Medium,5,2352.394366,Y
52,51-60,Female,Medium,10,2841.88647,Y
53,51-60,Female,Low,7,1326.286288,N
22,19-30,Female,Medium,1,30.640174,N
37,31-40,Male,Low,2,757.6952254,N
18,19-30,Female,High,2,44.74348728,N
55,51-60,Male,Medium,7,1041.598361,N
40,41-50,Male,Medium,10,1662.421157,Y
53,51-60,Female,Low,7,1547.171564,Y
46,41-50,Female,Low,2,888.0141538,N
29,19-30,Female,Medium,9,2923.474279,Y
55,51-60,Female,Low,3,200.0151764,N
52,51-60,Male,Medium,8,3028.401252,Y
26,19-30,Male,Medium,7,2678.388641,Y
29,19-30,Male,High,6,224.2777006,N
36,31-40,Male,Medium,8,2354.463055,Y
21,19-30,Female,Low,7,3301.446849,Y
63,61+,Female,Medium,7,3131.667955,Y
34,31-40,Male,Medium,6,1518.356906,Y
57,51-60,Female,Low,5,1288.424582,N
35,31-40,Male,Medium,5,1779.613823,Y
58,51-60,Male,High,7,1580.431522,Y
31,31-40,Female,Low,5,494.8616773,N
67,61+,Male,Low,10,846.445963,N
27,19-30,Female,High,8,1497.385219,Y
32,31-40,Male,Low,1,363.6459458,N
58,51-60,Male,Low,2,167.1033536,N
52,51-60,Male,Medium,10,1305.230896,N
57,51-60,Male,High,9,3159.061874,Y
32,31-40,Female,Low,8,1502.589983,Y
20,19-30,Female,Low,5,1655.486769,Y
50,51-60,Male,High,10,1842.68355,Y
34,31-40,Male,High,5,1647.011637,Y
42,41-50,Female,Low,2,662.9107841,N
31,31-40,Female,High,10,4946.339144,Y
20,19-30,Male,Medium,2,483.9624766,N
66,61+,Male,Low,5,882.5312754,N
33,31-40,Female,Medium,8,3485.882432,Y
55,51-60,Female,High,6,1789.976451,Y
35,31-40,Male,Low,2,242.7050728,N
44,41-50,Male,High,3,203.8511738,N
33,31-40,Male,Low,8,3231.397701,Y
45,41-50,Male,Medium,6,183.8843461,N
58,51-60,Female,High,6,1298.019911,N
35,31-40,Male,Medium,2,747.1141951,N
34,31-40,Male,Low,7,307.5779282,N
63,61+,Male,Medium,9,1018.466163,N
46,41-50,Male,High,9,4109.389243,Y
53,51-60,Female,Low,1,13.31818731,N
26,19-30,Male,High,9,3987.462654,Y
47,41-50,Male,Medium,9,4142.61029,Y
40,41-50,Male,Low,1,438.1691941,N
27,19-30,Female,Low,2,180.718953,N
65,61+,Female,Low,6,556.0231543,N
26,19-30,Male,Medium,1,420.943428,N
53,51-60,Female,High,9,3657.171249,Y
37,31-40,Female,Medium,3,125.0064,N
42,41-50,Female,Low,9,1863.764834,Y
58,51-60,Male,Low,10,2183.537503,Y
25,19-30,Male,Low,2,851.720365,N
23,19-30,Female,Low,2,341.9211916,N
27,19-30,Female,Low,2,306.6697916,N
27,19-30,Female,Low,2,919.2326825,N
53,51-60,Male,Low,3,367.3081155,N
60,61+,Male,Low,2,623.5008323,N
31,31-40,Female,Low,9,1610.267287,Y
26,19-30,Male,Low,8,2689.777344,Y
19,19-30,Male,Low,1,50.867377,N
55,51-60,Female,Medium,6,2119.317145,Y
61,61+,Female,Low,6,2774.933898,Y
52,51-60,Male,Medium,10,2946.229021,Y
19,19-30,Male,Low,1,287.1338042,N
31,31-40,Male,High,1,134.2031497,N
29,19-30,Female,Low,1,464.3771712,N
69,61+,Male,Medium,5,1102.477378,N
26,19-30,Male,High,3,602.7865841,N
25,19-30,Male,Low,2,999.6661592,N
44,41-50,Male,Medium,5,1201.587435,N
61,61+,Male,Medium,6,2558.026294,Y
53,51-60,Male,Low,1,406.3881544,N
34,31-40,Male,Low,3,1477.682876,Y
25,19-30,Female,High,5,1961.278914,Y
31,31-40,Male,Low,6,1583.385977,Y
39,31-40,Male,High,5,1962.917025,Y
21,19-30,Male,Medium,6,1784.185986,Y
37,31-40,Female,Low,6,1090.566198,N
37,31-40,Female,Low,8,780.2012071,N
62,61+,Female,Medium,3,72.08196316,N
19,19-30,Male,Medium,5,277.8134384,N
36,31-40,Female,Low,10,4063.612723,Y
28,19-30,Female,Medium,3,769.3965806,N
66,61+,Male,Low,6,1093.868952,N
23,19-30,Male,Low,4,1220.006407,N
50,51-60,Male,Medium,4,1389.612699,Y
66,61+,Male,High,3,221.9624726,N
24,19-30,Male,Low,3,399.3403635,N
42,41-50,Male,Low,4,1771.120024,Y
22,19-30,Male,Medium,7,796.1876013,N
52,51-60,Male,Low,5,1870.211224,Y
53,51-60,Female,High,1,395.1735343,N
41,41-50,Male,Medium,5,442.0088474,N
33,31-40,Male,High,7,2228.113449,Y
38,31-40,Male,Medium,3,128.8911119,N
62,61+,Female,Low,10,1487.559863,Y
30,31-40,Female,High,9,2620.835197,Y
23,19-30,Male,Medium,5,1689.204717,Y
51,51-60,Female,Low,7,3195.027149,Y
51,51-60,Male,Medium,1,436.6851278,N
31,31-40,Female,Low,9,1591.250772,Y
23,19-30,Male,High,2,641.9208563,N
67,61+,Female,Low,10,4482.437554,Y
21,19-30,Male,High,4,43.71681399,N
20,19-30,Male,Medium,4,699.0805621,N
19,19-30,Female,Low,4,397.5520048,N
68,61+,Male,Low,7,2440.978698,Y
67,61+,Male,Low,8,1500.963721,Y
36,31-40,Female,Medium,7,2273.283788,Y
58,51-60,Male,Medium,6,222.1820437,N
63,61+,Male,High,1,122.6543501,N
48,41-50,Male,High,7,2733.000069,Y
31,31-40,Male,Medium,10,1853.524721,Y
60,61+,Female,Low,1,122.2337676,N
60,61+,Female,High,3,131.1262853,N
61,61+,Female,Low,7,894.4636252,N
29,19-30,Male,Low,9,273.5083454,N
29,19-30,Male,Low,9,2422.385552,Y
41,41-50,Male,Low,1,492.4172654,N
41,41-50,Male,Low,10,4914.47579,Y
24,19-30,Female,Medium,5,2300.499225,Y
58,51-60,Male,High,9,4101.343029,Y
50,51-60,Female,Low,5,949.696711,N
31,31-40,Female,Low,5,1793.971484,Y
18,19-30,Male,Low,4,1115.709535,N
37,31-40,Female,Medium,8,1967.636065,Y
33,31-40,Male,Medium,6,1872.245058,Y
48,41-50,Male,Medium,6,76.43128034,N
35,31-40,Male,Low,9,880.2781822,N
57,51-60,Male,Medium,1,403.0928969,N
30,31-40,Male,Medium,10,492.7810574,N
19,19-30,Female,High,5,526.4170126,N
59,51-60,Female,Low,7,2152.031116,Y
52,51-60,Male,Low,1,22.71318236,N
59,51-60,Female,High,8,3755.519691,Y
58,51-60,Female,Medium,1,487.6441099,N
38,31-40,Male,Low,4,1711.821253,Y
67,61+,Male,High,6,926.5191569,N
53,51-60,Male,High,4,1094.796254,N
52,51-60,Female,Low,1,16.13834027,N
18,19-30,Male,Medium,5,2181.544841,Y
56,51-60,Female,High,9,4208.588003,Y
52,51-60,Female,Low,2,614.7171659,N
47,41-50,Male,Medium,6,1809.97308,Y
32,31-40,Female,Low,8,3741.272641,Y
28,19-30,Male,Low,3,1266.744375,N
30,31-40,Male,Medium,8,1071.437444,N
27,19-30,Female,Medium,3,310.7789565,N
50,51-60,Female,High,6,276.7962031,N
70,61+,Male,Medium,4,1850.242693,Y
64,61+,Female,High,8,1002.470578,N
22,19-30,Female,Medium,4,1922.008166,Y
25,19-30,Female,Low,2,549.189877,N
39,31-40,Male,High,5,1642.859954,Y
23,19-30,Male,High,3,1200.674845,N
24,19-30,Male,Low,10,576.3094832,N
45,41-50,Female,Medium,4,381.3105979,N
47,41-50,Male,Low,10,1026.874511,N
29,19-30,Female,Medium,10,4873.34146,Y
47,41-50,Female,Medium,4,401.8457626,N
33,31-40,Male,Medium,10,1084.272161,N
18,19-30,Male,Medium,4,618.0512516,N
23,19-30,Female,Low,3,116.9640831,N
62,61+,Female,Low,2,898.271724,N
20,19-30,Male,Low,2,786.7554809,N
33,31-40,Male,Low,1,401.6580724,N
67,61+,Male,Low,10,4728.091555,Y
64,61+,Male,High,4,1618.48517,Y
60,61+,Male,Low,2,915.9646198,N
42,41-50,Female,Medium,4,1237.357403,N
70,61+,Male,High,2,411.0349949,N
58,51-60,Female,High,4,1325.986335,N
37,31-40,Female,Low,5,859.3257883,N
54,51-60,Male,Medium,4,1107.965097,N
43,41-50,Female,Low,9,319.768909,N
47,41-50,Female,Low,3,316.7670366,N
35,31-40,Female,Low,1,163.6907139,N
32,31-40,Female,High,1,114.7905875,N
31,31-40,Male,Low,4,1392.079532,Y
19,19-30,Female,Medium,5,1621.398382,Y
57,51-60,Female,Low,4,1309.650715,N
67,61+,Male,Low,9,1271.715112,N
28,19-30,Female,Medium,9,1617.349274,Y
44,41-50,Male,Medium,10,1417.248234,Y
42,41-50,Female,Low,5,1775.977744,Y
27,19-30,Male,Low,1,451.503417,N
59,51-60,Female,Low,2,946.7306247,N
26,19-30,Female,Medium,1,388.8761791,N
60,61+,Female,High,3,833.4953076,N
48,41-50,Female,Low,3,1138.987134,N
40,41-50,Female,Low,6,1772.947054,Y
21,19-30,Male,Medium,7,487.4005903,N
26,19-30,Male,Low,7,3153.742115,Y
51,51-60,Male,Low,3,808.4547108,N
29,19-30,Female,Low,1,166.0400356,N
33,31-40,Male,Low,5,1105.553913,N
26,19-30,Female,Medium,3,872.3231571,N
68,61+,Male,Low,4,540.9038643,N
33,31-40,Male,Medium,3,602.7429677,N
18,19-30,Male,Medium,4,1105.175907,N
25,19-30,Male,High,1,217.4741304,N
56,51-60,Male,High,2,938.1364163,N
24,19-30,Female,High,6,1324.692192,N
60,61+,Male,High,2,823.5077903,N
22,19-30,Male,High,6,2198.132774,Y
49,41-50,Male,Low,10,1208.655687,N
23,19-30,Male,Low,9,4166.840476,Y
44,41-50,Male,Low,3,479.5670126,N
65,61+,Female,High,10,615.6609187,N
49,41-50,Female,High,1,439.2731083,N
62,61+,Female,Low,4,812.0852361,N
53,51-60,Male,Low,9,3161.438096,Y
28,19-30,Female,Medium,10,1584.878081,Y
41,41-50,Female,Low,9,3673.287212,Y
30,31-40,Female,Medium,6,1853.843398,Y
69,61+,Female,Medium,7,886.4053555,N
68,61+,Female,Medium,2,889.9117384,N
50,51-60,Male,Low,8,1038.259037,N
26,19-30,Male,Low,1,341.7376728,N
32,31-40,Male,Medium,3,841.5790407,N
29,19-30,Male,High,7,1215.624777,N
56,51-60,Male,Low,7,3217.374921,Y
42,41-50,Male,Medium,8,3898.729065,Y
37,31-40,Male,High,2,794.0808352,N
31,31-40,Female,Medium,4,676.2120028,N
49,41-50,Male,High,5,481.7428362,N
55,51-60,Male,High,1,325.108637,N
37,31-40,Male,Low,5,887.7018408,N
47,41-50,Female,Medium,1,97.03433971,N
34,31-40,Male,Medium,10,4134.644974,Y
24,19-30,Female,High,9,2201.622702,Y
53,51-60,Male,Medium,9,2756.413189,Y
63,61+,Male,Medium,9,3161.490311,Y
67,61+,Male,High,9,3171.605045,Y
29,19-30,Male,Medium,9,1846.880408,Y
62,61+,Female,High,4,594.9509033,N
65,61+,Male,Low,4,240.1854832,N
65,61+,Male,Medium,10,2808.56345,Y
69,61+,Female,Medium,7,3417.590855,Y
59,51-60,Male,Low,3,1165.093374,N
28,19-30,Male,Low,7,210.33715,N
30,31-40,Male,Low,5,524.5807747,N
59,51-60,Female,Medium,8,950.9761273,N
69,61+,Male,Low,7,2691.620564,Y
19,19-30,Male,Medium,2,435.0212906,N
51,51-60,Male,Medium,7,2257.270933,Y
38,31-40,Male,Medium,1,59.43417273,N
21,19-30,Female,Low,2,308.3508806,N
50,51-60,Male,Low,2,911.9376128,N
47,41-50,Male,High,2,216.3332279,N
58,51-60,Female,Low,1,391.5621555,N
56,51-60,Male,Low,6,2389.846614,Y
46,41-50,Female,Low,1,243.8669189,N
69,61+,Male,Medium,8,2115.486279,Y
32,31-40,Female,Medium,2,143.8897407,N
62,61+,Male,Medium,7,301.3665638,N
22,19-30,Female,Low,8,2711.361464,Y
55,51-60,Male,Medium,1,51.89708425,N
34,31-40,Male,High,6,969.2826839,N
70,61+,Female,Low,6,1117.015035,N
54,51-60,Female,Medium,1,477.7816361,N
34,31-40,Male,Low,7,1452.380157,Y
48,41-50,Male,Low,7,1808.043291,Y
23,19-30,Female,Medium,2,975.5173057,N
19,19-30,Female,Low,2,437.3972809,N
31,31-40,Male,High,10,3473.812712,Y
31,31-40,Male,Medium,1,42.54213838,N
51,51-60,Male,High,4,1306.530104,N
35,31-40,Male,Medium,8,3500.612059,Y
22,19-30,Female,Medium,9,4355.124161,Y
61,61+,Female,High,7,1243.899386,N
22,19-30,Male,Medium,5,366.5616322,N
24,19-30,Male,Medium,6,1591.217886,Y
18,19-30,Female,Medium,3,242.4234419,N
31,31-40,Male,High,7,2306.723433,Y
29,19-30,Female,Low,7,1126.539758,N
34,31-40,Male,Low,1,250.9039601,N
35,31-40,Male,Medium,4,1816.566752,Y
67,61+,Male,Medium,8,996.3482174,N
24,19-30,Female,Low,1,331.8967673,N
59,51-60,Female,High,4,75.94282691,N
58,51-60,Male,Medium,6,210.7775374,N
18,19-30,Female,Low,5,602.9410899,N
63,61+,Male,Low,5,944.0785291,N
68,61+,Female,Low,7,1637.454524,Y
44,41-50,Male,High,2,852.7940661,N
50,51-60,Male,Medium,3,1263.041061,N
69,61+,Female,Low,6,1952.009275,Y
48,41-50,Male,Medium,3,157.6086517,N
30,31-40,Female,Low,2,101.5044042,N
29,19-30,Male,Medium,2,594.7153164,N
26,19-30,Male,Low,5,2399.246061,Y
34,31-40,Female,High,6,2381.511942,Y
24,19-30,Male,Medium,10,4945.430159,Y
37,31-40,Male,Medium,2,935.0750697,N
68,61+,Male,Medium,7,1287.848896,N
61,61+,Female,Low,7,2253.88522,Y
54,51-60,Female,Medium,8,2619.147692,Y
31,31-40,Female,Medium,9,2725.014498,Y
40,41-50,Male,Medium,10,1020.29394,N
45,41-50,Female,High,8,3649.300326,Y
27,19-30,Female,High,5,376.4175533,N
60,61+,Female,Medium,5,1391.834735,Y
38,31-40,Male,High,9,594.0040507,N
40,41-50,Female,Low,4,1526.668245,Y
56,51-60,Female,High,8,2440.920492,Y
64,61+,Female,High,9,1728.058878,Y
33,31-40,Male,High,5,164.3247162,N
61,61+,Male,Medium,8,98.94744364,N
62,61+,Male,Low,1,353.2306464,N
29,19-30,Male,Medium,6,1952.350163,Y
55,51-60,Male,Low,8,1446.044746,Y
58,51-60,Male,Low,2,307.0931265,N
64,61+,Female,Medium,2,337.541604,N
49,41-50,Male,Medium,6,1450.312644,Y
48,41-50,Male,Medium,3,1390.516774,Y
46,41-50,Female,Low,5,928.3596113,N
53,51-60,Male,High,5,902.1711336,N
41,41-50,Male,Low,9,1259.724538,N
56,51-60,Female,Low,8,531.5184081,N
65,61+,Female,High,4,658.4254127,N
18,19-30,Male,Low,5,1725.527939,Y
23,19-30,Male,Low,6,325.892037,N
44,41-50,Male,Medium,6,2055.661606,Y
63,61+,Male,Medium,1,238.1355979,N
26,19-30,Male,Low,5,217.7878793,N
57,51-60,Female,Medium,7,417.1043904,N
21,19-30,Male,High,1,158.5369632,N
64,61+,Male,Low,6,2972.46536,Y
65,61+,Female,Medium,7,469.7566232,N
23,19-30,Female,Low,5,1271.551718,N
25,19-30,Male,Medium,1,91.35779347,N
26,19-30,Male,High,9,4121.25566,Y
21,19-30,Male,Medium,2,919.5804651,N
45,41-50,Male,Medium,8,508.2724709,N
32,31-40,Male,High,3,1491.749077,Y
49,41-50,Male,Medium,7,396.7085575,N
57,51-60,Female,Medium,3,458.2253423,N
28,19-30,Male,High,2,624.7590135,N
19,19-30,Male,Low,1,384.7680433,N
56,51-60,Male,Low,9,2494.102578,Y
44,41-50,Female,Medium,9,2606.320301,Y
32,31-40,Female,Medium,6,763.8683896,N
42,41-50,Male,Medium,8,1090.012185,N
35,31-40,Male,Low,5,1131.498082,N
31,31-40,Male,Medium,2,277.5339692,N
21,19-30,Female,Medium,3,1081.707066,N
56,51-60,Male,Low,4,865.3298785,N
43,41-50,Female,High,2,597.5135885,N
42,41-50,Male,High,4,1043.726042,N
27,19-30,Male,High,3,149.2863034,N
69,61+,Female,Low,9,1250.322452,N
64,61+,Male,Low,2,528.8703821,N
30,31-40,Female,Medium,6,2890.054875,Y
54,51-60,Male,High,6,2428.967332,Y
54,51-60,Male,Medium,3,604.0144741,N
29,19-30,Male,Low,6,748.022589,N
63,61+,Male,Medium,9,3806.087178,Y
24,19-30,Female,Medium,6,1636.972189,Y
66,61+,Female,Low,6,2140.991151,Y
59,51-60,Male,Low,8,971.2260371,N
51,51-60,Male,High,10,1468.601305,Y
68,61+,Female,High,1,432.6137788,N
51,51-60,Male,Medium,3,485.3955565,N
19,19-30,Male,Medium,1,114.7254946,N
27,19-30,Male,High,3,616.434158,N
19,19-30,Male,Low,2,405.0309631,N
27,19-30,Female,Medium,2,529.7210918,N
22,19-30,Female,Medium,9,298.1444062,N
65,61+,Male,Low,6,2591.60933,Y
30,31-40,Female,Low,9,3055.404502,Y
43,41-50,Male,Medium,7,3232.138063,Y
49,41-50,Male,Medium,9,3283.013592,Y
24,19-30,Male,Low,5,553.7582322,N
31,31-40,Male,Medium,5,490.9223684,N
34,31-40,Female,High,3,1468.97918,Y
42,41-50,Female,Low,4,1948.694175,Y
64,61+,Female,Medium,2,760.5823425,N
67,61+,Male,Medium,4,984.4227181,N
69,61+,Female,Low,1,166.37625,N
23,19-30,Male,Low,2,179.2433439,N
60,61+,Female,Medium,7,3165.133727,Y
22,19-30,Male,Low,7,873.7407437,N
59,51-60,Female,Medium,5,2194.556826,Y
47,41-50,Female,Low,9,1908.797482,Y
24,19-30,Male,High,10,1551.584396,Y
69,61+,Female,Medium,1,275.8875346,N
30,31-40,Male,Medium,10,2290.156658,Y
25,19-30,Female,Low,8,683.8548129,N
68,61+,Male,Low,2,741.5082346,N
0,0-18,Male,Low,8,2160.832544,Y
66,61+,Male,Low,2,117.2059928,N
40,41-50,Female,Low,2,747.103863,N
35,31-40,Male,Low,6,889.5291683,N
51,51-60,Male,Low,4,500.3067854,N
50,51-60,Male,Medium,5,2210.260151,Y
58,51-60,Female,High,4,1548.080997,Y
23,19-30,Female,High,6,2417.504774,Y
31,31-40,Female,Low,6,1348.108873,N
21,19-30,Female,Medium,1,207.8360227,N
29,19-30,Male,Low,7,1931.644114,Y
43,41-50,Male,Medium,1,99.53305906,N
43,41-50,Male,Low,5,2366.449792,Y
38,31-40,Male,Medium,8,2709.13328,Y
37,31-40,Male,High,7,3364.656225,Y
37,31-40,Male,Medium,1,340.9163901,N
24,19-30,Male,Medium,10,927.9601357,N
38,31-40,Male,Low,5,859.2414346,N
44,41-50,Female,Low,2,430.7566697,N
50,51-60,Female,Low,6,800.4034512,N
44,41-50,Male,High,10,654.9111729,N
30,31-40,Male,Medium,3,969.5203923,N
43,41-50,Female,Low,2,522.8888023,N
42,41-50,Male,Low,6,200.7865352,N
29,19-30,Female,Low,5,1926.766203,Y
24,19-30,Male,Medium,2,439.3416266,N
48,41-50,Female,Medium,7,2121.261727,Y
70,61+,Male,Low,1,49.68530106,N
67,61+,Male,Low,3,1067.621757,N
37,31-40,Male,Low,8,172.5904388,N
59,51-60,Male,Medium,9,3581.553153,Y
50,51-60,Male,Medium,6,335.6478503,N
49,41-50,Female,Medium,1,239.3205312,N
42,41-50,Female,Low,3,627.4993928,N
31,31-40,Male,Low,4,586.0915811,N
68,61+,Male,Low,7,1761.597951,Y
21,19-30,Male,Medium,1,224.6514735,N
58,51-60,Male,Low,8,3417.647329,Y
70,61+,Female,Low,5,524.4437977,N
43,41-50,Male,Medium,3,849.6345391,N
57,51-60,Female,Low,2,459.2178207,N
69,61+,Male,High,5,1322.409164,N
37,31-40,Male,Low,10,1745.515865,Y
40,41-50,Male,Medium,8,705.4921704,N
43,41-50,Male,Low,1,310.1496368,N
32,31-40,Female,Low,5,367.0418848,N
19,19-30,Female,Medium,2,580.1619527,N
21,19-30,Male,Low,10,695.8853678,N
28,19-30,Female,Low,3,1353.866109,N
42,41-50,Female,Low,3,344.0993793,N
64,61+,Male,Low,8,2550.500343,Y
18,19-30,Female,High,2,179.010305,N
45,41-50,Male,High,6,1505.403268,Y
40,41-50,Male,High,4,193.6154197,N
51,51-60,Female,Low,6,836.636412,N
40,41-50,Female,Medium,3,1311.399662,N
28,19-30,Male,Medium,5,2278.665381,Y
51,51-60,Male,High,6,1200.990002,N
21,19-30,Male,Medium,1,31.30049448,N
33,31-40,Female,Medium,3,1278.653624,N
38,31-40,Male,Medium,10,1812.799468,Y
24,19-30,Female,Medium,4,1525.455563,Y
60,61+,Male,High,7,3019.467793,Y
46,41-50,Female,Low,7,1723.664575,Y
41,41-50,Male,High,6,2101.3833,Y
47,41-50,Female,Medium,6,280.6233193,N
27,19-30,Male,Medium,9,1448.597853,Y
38,31-40,Male,Medium,8,1569.185041,Y
24,19-30,Male,Medium,10,4685.019567,Y
41,41-50,Male,Medium,2,138.1570869,N
39,31-40,Male,Medium,1,266.8829165,N
50,51-60,Male,Medium,8,420.1953406,N
33,31-40,Male,Medium,1,351.554018,N
58,51-60,Female,Low,10,211.2946461,N
64,61+,Male,Medium,4,666.4345655,N
31,31-40,Male,Low,8,3993.492534,Y
63,61+,Male,Low,3,1312.680473,N
57,51-60,Male,Low,6,269.9489081,N
64,61+,Male,Low,5,1921.31208,Y
22,19-30,Male,High,10,1226.15748,N
39,31-40,Male,High,4,1395.048779,Y
49,41-50,Male,Medium,7,1351.694441,N
23,19-30,Male,High,7,1033.632629,N
23,19-30,Female,Low,1,213.3348187,N
48,41-50,Male,Medium,9,2431.12593,Y
59,51-60,Male,Medium,5,1359.688014,N
33,31-40,Male,High,2,453.7873221,N
53,51-60,Female,Medium,5,301.8296624,N
56,51-60,Male,Medium,3,836.6784695,N
57,51-60,Female,Medium,8,1949.177249,Y
58,51-60,Female,Medium,6,1932.611217,Y
57,51-60,Female,Medium,9,4277.772624,Y
67,61+,Female,Medium,7,190.5084456,N
49,41-50,Male,Low,10,2874.679485,Y
29,19-30,Female,Medium,3,527.1562026,N
52,51-60,Male,Low,6,2508.378942,Y
32,31-40,Female,Low,9,1606.479843,Y
58,51-60,Female,Low,5,959.3385088,N
31,31-40,Male,Low,2,834.4593447,N
41,41-50,Male,Low,6,2510.48533,Y
26,19-30,Male,High,7,3266.136092,Y
44,41-50,Male,Low,5,2337.021144,Y
68,61+,Female,Medium,3,1138.873577,N
51,51-60,Female,Low,7,287.9415301,N
61,61+,Female,High,4,238.4846299,N
64,61+,Male,Medium,4,1614.503471,Y
60,61+,Male,Low,4,422.0794321,N
24,19-30,Male,Low,5,1381.873192,Y
36,31-40,Female,Medium,5,998.0355377,N
67,61+,Male,Medium,5,1605.812504,Y
51,51-60,Female,Medium,5,2255.768734,Y
25,19-30,Male,Medium,3,328.5759549,N
55,51-60,Female,High,8,1392.807136,Y
38,31-40,Male,Medium,9,1721.859116,Y
57,51-60,Female,High,4,69.04175959,N
41,41-50,Female,Medium,8,2319.931196,Y
48,41-50,Female,Low,8,2523.432503,Y
38,31-40,Male,Medium,10,1473.045294,Y
58,51-60,Male,Medium,4,1514.566505,Y
43,41-50,Male,High,6,1054.730407,N
53,51-60,Female,Low,9,789.6142581,N
52,51-60,Male,High,4,946.0249415,N
43,41-50,Female,Low,4,1317.834857,N
25,19-30,Male,Medium,6,444.1928552,N
64,61+,Male,Medium,5,1349.238948,N
30,31-40,Female,Medium,10,3352.647309,Y
28,19-30,Male,Medium,9,1364.671417,N
34,31-40,Female,Medium,8,1904.882819,Y
53,51-60,Female,Low,3,266.0301737,N
69,61+,Male,Medium,6,1144.001451,N
32,31-40,Female,Medium,8,333.5152371,N
29,19-30,Male,High,7,272.3229321,N
42,41-50,Female,High,4,1025.084586,N
33,31-40,Male,High,10,836.1079691,N
25,19-30,Female,Medium,5,686.7809451,N
62,61+,Female,Low,4,1357.756765,N
60,61+,Female,Low,4,587.2439929,N
41,41-50,Male,High,4,447.3456484,N
59,51-60,Male,Medium,8,2448.038298,Y
64,61+,Male,High,6,1798.312448,Y
69,61+,Female,Medium,4,230.3932339,N
54,51-60,Male,Medium,8,225.4878594,N
31,31-40,Female,Low,4,124.1266394,N
27,19-30,Female,Medium,7,323.1647474,N
55,51-60,Male,Medium,4,1603.505596,Y
57,51-60,Male,Medium,4,116.0507372,N
32,31-40,Male,Medium,8,1032.87706,N
70,61+,Female,High,10,4898.080608,Y
66,61+,Female,Medium,7,2071.708152,Y
27,19-30,Male,High,5,922.7058731,N
66,61+,Male,Low,2,619.7098784,N
68,61+,Male,High,9,1997.416068,Y
61,61+,Male,Low,3,664.2757452,N
35,31-40,Female,High,10,2239.939352,Y
22,19-30,Male,Low,10,4793.332441,Y
